id,year,abbr,region,voting,continent,wpei,liberties,society,participation,category,categoryvalue,wpei_category,change_point,decade
57,1912,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1910
57,1913,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1910
57,1914,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1910
57,1915,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1910
57,1916,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1910
57,1917,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1910
57,1918,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1910
57,1919,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1910
57,1920,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1921,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1922,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1923,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1924,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1925,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1926,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1927,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1928,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1929,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1920
57,1930,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1931,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1932,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1933,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1934,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1935,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1936,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1937,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1938,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1939,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1930
57,1940,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1941,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1942,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1943,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1944,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1945,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1946,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1947,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1948,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1949,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1940
57,1950,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1951,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1952,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1953,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1954,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1955,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1956,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1957,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1958,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1959,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1950
57,1960,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1961,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1962,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1963,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1964,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1965,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1966,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1967,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1968,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1969,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1960
57,1970,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1970
57,1971,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1970
57,1972,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1970
57,1973,MOZ,Mozambique,1,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,Change,1970
57,1974,MOZ,Mozambique,0,Africa,0.126,0.04,0.098,0.212,nascent,1,nascent,No Change,1970
57,1975,MOZ,Mozambique,0,Africa,0.244,0.097,0.291,0.317,emerging,2,emerging,No Change,1970
57,1976,MOZ,Mozambique,0,Africa,0.304,0.114,0.415,0.363,emerging,2,emerging,No Change,1970
57,1977,MOZ,Mozambique,1,Africa,0.388,0.114,0.415,0.619,developing,3,developing,Change,1970
57,1978,MOZ,Mozambique,1,Africa,0.389,0.114,0.415,0.619,developing,3,developing,Change,1970
57,1979,MOZ,Mozambique,1,Africa,0.389,0.114,0.415,0.619,developing,3,developing,Change,1970
57,1980,MOZ,Mozambique,1,Africa,0.389,0.114,0.415,0.619,developing,3,developing,Change,1980
57,1981,MOZ,Mozambique,1,Africa,0.389,0.114,0.415,0.619,developing,3,developing,Change,1980
57,1982,MOZ,Mozambique,1,Africa,0.411,0.114,0.415,0.689,developing,3,developing,Change,1980
57,1983,MOZ,Mozambique,1,Africa,0.411,0.114,0.415,0.689,developing,3,developing,Change,1980
57,1984,MOZ,Mozambique,1,Africa,0.411,0.114,0.415,0.689,developing,3,developing,Change,1980
57,1985,MOZ,Mozambique,1,Africa,0.411,0.114,0.415,0.689,developing,3,developing,Change,1980
57,1986,MOZ,Mozambique,1,Africa,0.409,0.114,0.415,0.682,developing,3,developing,Change,1980
57,1987,MOZ,Mozambique,1,Africa,0.431,0.163,0.415,0.684,developing,3,developing,Change,1980
57,1988,MOZ,Mozambique,1,Africa,0.431,0.163,0.415,0.684,developing,3,developing,Change,1980
57,1989,MOZ,Mozambique,1,Africa,0.431,0.163,0.415,0.684,developing,3,developing,Change,1980
57,1990,MOZ,Mozambique,1,Africa,0.666,0.59,0.673,0.748,established,4,established,Change,1990
57,1991,MOZ,Mozambique,1,Africa,0.674,0.59,0.707,0.748,established,4,established,Change,1990
57,1992,MOZ,Mozambique,1,Africa,0.673,0.59,0.698,0.748,established,4,established,Change,1990
57,1993,MOZ,Mozambique,1,Africa,0.693,0.613,0.698,0.789,established,4,established,Change,1990
57,1994,MOZ,Mozambique,1,Africa,0.718,0.687,0.73,0.756,established,4,established,Change,1990
57,1995,MOZ,Mozambique,1,Africa,0.777,0.687,0.73,0.935,established,4,established,Change,1990
57,1996,MOZ,Mozambique,1,Africa,0.777,0.687,0.73,0.935,established,4,established,Change,1990
57,1997,MOZ,Mozambique,1,Africa,0.777,0.687,0.73,0.935,established,4,established,Change,1990
57,1998,MOZ,Mozambique,1,Africa,0.777,0.687,0.73,0.935,established,4,established,Change,1990
57,1999,MOZ,Mozambique,1,Africa,0.789,0.687,0.73,0.972,established,4,established,Change,1990
57,2000,MOZ,Mozambique,1,Africa,0.79,0.687,0.732,0.969,established,4,established,Change,2000
58,1900,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1901,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1902,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1903,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1904,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1905,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1906,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1907,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1908,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1909,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1900
58,1910,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1911,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1912,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1913,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1914,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1915,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1916,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1917,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1918,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1919,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1910
58,1920,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1920
58,1921,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1920
58,1922,NPL,Nepal,0,Asia,0.06,0.006,0.087,0.071,nascent,1,nascent,No Change,1920
58,1923,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1920
58,1924,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1920
58,1925,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1920
58,1926,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1920
58,1927,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1920
58,1928,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1920
58,1929,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1920
58,1930,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1930
58,1931,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1930
58,1932,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1930
58,1933,NPL,Nepal,0,Asia,0.06,0.007,0.087,0.071,nascent,1,nascent,No Change,1930
58,1934,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1930
58,1935,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1930
58,1936,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1930
58,1937,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1930
58,1938,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1930
58,1939,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1930
58,1940,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1940
58,1941,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1940
58,1942,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1940
58,1943,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1940
58,1944,NPL,Nepal,0,Asia,0.06,0.005,0.087,0.071,nascent,1,nascent,No Change,1940
58,1945,NPL,Nepal,0,Asia,0.062,0.005,0.091,0.071,nascent,1,nascent,No Change,1940
58,1946,NPL,Nepal,0,Asia,0.062,0.005,0.091,0.071,nascent,1,nascent,No Change,1940
58,1947,NPL,Nepal,0,Asia,0.062,0.005,0.091,0.071,nascent,1,nascent,No Change,1940
58,1948,NPL,Nepal,0,Asia,0.062,0.005,0.091,0.071,nascent,1,nascent,No Change,1940
58,1949,NPL,Nepal,0,Asia,0.062,0.005,0.091,0.071,nascent,1,nascent,No Change,1940
58,1950,NPL,Nepal,0,Asia,0.109,0.013,0.104,0.198,nascent,1,nascent,No Change,1950
58,1951,NPL,Nepal,0,Asia,0.149,0.043,0.151,0.226,nascent,1,nascent,No Change,1950
58,1952,NPL,Nepal,0,Asia,0.185,0.06,0.261,0.226,nascent,1,nascent,No Change,1950
58,1953,NPL,Nepal,0,Asia,0.185,0.06,0.261,0.226,nascent,1,nascent,No Change,1950
58,1954,NPL,Nepal,0,Asia,0.185,0.06,0.261,0.226,nascent,1,nascent,No Change,1950
58,1955,NPL,Nepal,0,Asia,0.185,0.06,0.261,0.226,nascent,1,nascent,No Change,1950
58,1956,NPL,Nepal,0,Asia,0.185,0.06,0.261,0.226,nascent,1,nascent,No Change,1950
58,1957,NPL,Nepal,0,Asia,0.185,0.06,0.261,0.226,nascent,1,nascent,No Change,1950
58,1958,NPL,Nepal,0,Asia,0.189,0.067,0.261,0.226,emerging,2,emerging,No Change,1950
58,1959,NPL,Nepal,1,Asia,0.195,0.084,0.261,0.226,emerging,2,emerging,Change,1950
58,1960,NPL,Nepal,0,Asia,0.209,0.109,0.234,0.266,emerging,2,emerging,No Change,1960
58,1961,NPL,Nepal,0,Asia,0.197,0.089,0.212,0.266,emerging,2,emerging,No Change,1960
58,1962,NPL,Nepal,1,Asia,0.195,0.089,0.202,0.266,emerging,2,emerging,Change,1960
58,1963,NPL,Nepal,1,Asia,0.232,0.1,0.209,0.355,emerging,2,emerging,Change,1960
58,1964,NPL,Nepal,1,Asia,0.234,0.11,0.209,0.355,emerging,2,emerging,Change,1960
58,1965,NPL,Nepal,1,Asia,0.239,0.11,0.209,0.371,emerging,2,emerging,Change,1960
58,1966,NPL,Nepal,1,Asia,0.239,0.11,0.209,0.371,emerging,2,emerging,Change,1960
58,1967,NPL,Nepal,1,Asia,0.234,0.11,0.209,0.355,emerging,2,emerging,Change,1960
58,1968,NPL,Nepal,1,Asia,0.234,0.11,0.209,0.355,emerging,2,emerging,Change,1960
58,1969,NPL,Nepal,1,Asia,0.234,0.11,0.209,0.355,emerging,2,emerging,Change,1960
58,1970,NPL,Nepal,1,Asia,0.239,0.11,0.209,0.371,emerging,2,emerging,Change,1970
58,1971,NPL,Nepal,1,Asia,0.24,0.11,0.219,0.373,emerging,2,emerging,Change,1970
58,1972,NPL,Nepal,1,Asia,0.239,0.11,0.219,0.369,emerging,2,emerging,Change,1970
58,1973,NPL,Nepal,1,Asia,0.245,0.11,0.219,0.389,emerging,2,emerging,Change,1970
58,1974,NPL,Nepal,1,Asia,0.245,0.11,0.219,0.387,emerging,2,emerging,Change,1970
58,1975,NPL,Nepal,1,Asia,0.231,0.11,0.219,0.345,emerging,2,emerging,Change,1970
58,1976,NPL,Nepal,1,Asia,0.23,0.11,0.219,0.341,emerging,2,emerging,Change,1970
58,1977,NPL,Nepal,1,Asia,0.234,0.11,0.219,0.355,emerging,2,emerging,Change,1970
58,1978,NPL,Nepal,1,Asia,0.234,0.11,0.219,0.355,emerging,2,emerging,Change,1970
58,1979,NPL,Nepal,1,Asia,0.238,0.11,0.219,0.367,emerging,2,emerging,Change,1970
58,1980,NPL,Nepal,1,Asia,0.262,0.117,0.241,0.403,emerging,2,emerging,Change,1980
58,1981,NPL,Nepal,1,Asia,0.263,0.117,0.241,0.407,emerging,2,emerging,Change,1980
58,1982,NPL,Nepal,1,Asia,0.279,0.117,0.29,0.407,emerging,2,emerging,Change,1980
58,1983,NPL,Nepal,1,Asia,0.279,0.117,0.29,0.407,emerging,2,emerging,Change,1980
58,1984,NPL,Nepal,1,Asia,0.279,0.117,0.29,0.407,emerging,2,emerging,Change,1980
58,1985,NPL,Nepal,1,Asia,0.279,0.117,0.29,0.407,emerging,2,emerging,Change,1980
58,1986,NPL,Nepal,1,Asia,0.281,0.117,0.29,0.411,emerging,2,emerging,Change,1980
58,1987,NPL,Nepal,1,Asia,0.286,0.117,0.29,0.428,emerging,2,emerging,Change,1980
58,1988,NPL,Nepal,1,Asia,0.287,0.117,0.29,0.43,emerging,2,emerging,Change,1980
58,1989,NPL,Nepal,1,Asia,0.287,0.117,0.29,0.43,emerging,2,emerging,Change,1980
58,1990,NPL,Nepal,1,Asia,0.42,0.273,0.372,0.592,developing,3,developing,Change,1990
58,1991,NPL,Nepal,1,Asia,0.493,0.323,0.519,0.631,developing,3,developing,Change,1990
58,1992,NPL,Nepal,1,Asia,0.503,0.361,0.516,0.631,developing,3,developing,Change,1990
58,1993,NPL,Nepal,1,Asia,0.512,0.389,0.516,0.631,developing,3,developing,Change,1990
58,1994,NPL,Nepal,1,Asia,0.512,0.389,0.516,0.631,developing,3,developing,Change,1990
58,1995,NPL,Nepal,1,Asia,0.507,0.377,0.499,0.631,developing,3,developing,Change,1990
58,1996,NPL,Nepal,1,Asia,0.485,0.353,0.472,0.631,developing,3,developing,Change,1990
58,1997,NPL,Nepal,1,Asia,0.5,0.391,0.472,0.631,developing,3,developing,Change,1990
58,1998,NPL,Nepal,1,Asia,0.501,0.402,0.472,0.631,developing,3,developing,Change,1990
58,1999,NPL,Nepal,1,Asia,0.516,0.402,0.472,0.678,developing,3,developing,Change,1990
58,2000,NPL,Nepal,1,Asia,0.576,0.429,0.615,0.678,established,4,established,Change,2000
59,1900,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1901,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1902,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1903,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1904,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1905,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1906,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1907,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1908,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1909,NIC,Nicaragua,0,Americas,0.171,0.267,0.149,0.064,nascent,1,nascent,No Change,1900
59,1910,NIC,Nicaragua,0,Americas,0.153,0.257,0.094,0.064,nascent,1,nascent,No Change,1910
59,1911,NIC,Nicaragua,0,Americas,0.158,0.279,0.094,0.064,nascent,1,nascent,No Change,1910
59,1912,NIC,Nicaragua,0,Americas,0.145,0.257,0.092,0.064,nascent,1,nascent,No Change,1910
59,1913,NIC,Nicaragua,0,Americas,0.142,0.234,0.092,0.064,nascent,1,nascent,No Change,1910
59,1914,NIC,Nicaragua,0,Americas,0.142,0.234,0.092,0.064,nascent,1,nascent,No Change,1910
59,1915,NIC,Nicaragua,0,Americas,0.142,0.234,0.092,0.064,nascent,1,nascent,No Change,1910
59,1916,NIC,Nicaragua,0,Americas,0.142,0.234,0.092,0.064,nascent,1,nascent,No Change,1910
59,1917,NIC,Nicaragua,0,Americas,0.142,0.234,0.092,0.064,nascent,1,nascent,No Change,1910
59,1918,NIC,Nicaragua,0,Americas,0.142,0.234,0.092,0.064,nascent,1,nascent,No Change,1910
59,1919,NIC,Nicaragua,0,Americas,0.142,0.234,0.092,0.064,nascent,1,nascent,No Change,1910
59,1920,NIC,Nicaragua,0,Americas,0.138,0.225,0.092,0.064,nascent,1,nascent,No Change,1920
59,1921,NIC,Nicaragua,0,Americas,0.138,0.225,0.092,0.064,nascent,1,nascent,No Change,1920
59,1922,NIC,Nicaragua,0,Americas,0.138,0.225,0.092,0.064,nascent,1,nascent,No Change,1920
59,1923,NIC,Nicaragua,0,Americas,0.138,0.225,0.092,0.064,nascent,1,nascent,No Change,1920
59,1924,NIC,Nicaragua,0,Americas,0.138,0.225,0.092,0.064,nascent,1,nascent,No Change,1920
59,1925,NIC,Nicaragua,0,Americas,0.138,0.225,0.092,0.064,nascent,1,nascent,No Change,1920
59,1926,NIC,Nicaragua,0,Americas,0.138,0.225,0.092,0.064,nascent,1,nascent,No Change,1920
59,1927,NIC,Nicaragua,0,Americas,0.138,0.225,0.092,0.064,nascent,1,nascent,No Change,1920
59,1928,NIC,Nicaragua,0,Americas,0.139,0.233,0.092,0.064,nascent,1,nascent,No Change,1920
59,1929,NIC,Nicaragua,0,Americas,0.139,0.233,0.092,0.064,nascent,1,nascent,No Change,1920
59,1930,NIC,Nicaragua,0,Americas,0.139,0.233,0.092,0.064,nascent,1,nascent,No Change,1930
59,1931,NIC,Nicaragua,0,Americas,0.139,0.233,0.092,0.064,nascent,1,nascent,No Change,1930
59,1932,NIC,Nicaragua,0,Americas,0.139,0.233,0.092,0.064,nascent,1,nascent,No Change,1930
59,1933,NIC,Nicaragua,0,Americas,0.142,0.255,0.079,0.064,nascent,1,nascent,No Change,1930
59,1934,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1930
59,1935,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1930
59,1936,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1930
59,1937,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1930
59,1938,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1930
59,1939,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1930
59,1940,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1941,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1942,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1943,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1944,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1945,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1946,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1947,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1948,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1949,NIC,Nicaragua,0,Americas,0.124,0.191,0.079,0.064,nascent,1,nascent,No Change,1940
59,1950,NIC,Nicaragua,0,Americas,0.165,0.221,0.088,0.147,nascent,1,nascent,No Change,1950
59,1951,NIC,Nicaragua,0,Americas,0.165,0.221,0.088,0.147,nascent,1,nascent,No Change,1950
59,1952,NIC,Nicaragua,0,Americas,0.165,0.221,0.088,0.147,nascent,1,nascent,No Change,1950
59,1953,NIC,Nicaragua,0,Americas,0.165,0.221,0.088,0.147,nascent,1,nascent,No Change,1950
59,1954,NIC,Nicaragua,0,Americas,0.165,0.221,0.088,0.147,nascent,1,nascent,No Change,1950
59,1955,NIC,Nicaragua,1,Americas,0.17,0.238,0.085,0.147,nascent,1,nascent,Change,1950
59,1956,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1950
59,1957,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1950
59,1958,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1950
59,1959,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1950
59,1960,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
59,1961,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
59,1962,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
59,1963,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
59,1964,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
59,1965,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
59,1966,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
59,1967,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
59,1968,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
59,1969,NIC,Nicaragua,1,Americas,0.193,0.238,0.164,0.147,emerging,2,emerging,Change,1960
